url,nome,generos,ano_formacao,anos_atividade,temas,ano_primeiro_lancamento,lancou_album_completo,gravadora_mais_recente
https://www.metal-archives.com/bands/Deprephobia/3540380078,Deprephobia,depressive|black,2013,"2013-2014, 2014-present",depression|suicide|emptiness|despair|sorrow|nature,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Desekrate/99547,Desekrate,death,2004,"?-2004 (as Mortório), 2004-present",anti-christianity|violence,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Desideratum/12866,Desideratum,melodic|doom|death,1993,1993-1997,personal|frustration|broken|heart,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Desmodus_Rothundus/23855,Desmodus Rothundus,death|doom,1990,1990-?,nao_informado,1993,False,Unsigned/independent
https://www.metal-archives.com/bands/Desolation/17158,Desolation,death|thrash,1987,1987-?,world|issues|politics,1990,True,Huangquan Records
https://www.metal-archives.com/bands/Despojos/3540435472,Despojos,death,2013,2013-present,death|gore|horror|movies,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Destra/24504,Destra,power|progressive,2000,"1997-2000 (as Aquila), 2000-present",christianity,2000,True,Unsigned/independent
https://www.metal-archives.com/bands/Destrossus/3540459617,Destrossus,thrash|death,1987,1987-?,social|issues,1988,False,Unsigned/independent
https://www.metal-archives.com/bands/Detonator/3540375175,Detonator,heavy|folk,2012,2012-present,brazilian|folklore|parody|of|the|banger|head|comedy,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Deventter/124167,Deventter,progressive|rock,2001,2001-present,fantasy|surrealism|social|issues|corruption,2007,True,Unsigned/independent
https://www.metal-archives.com/bands/Devil%27s_Code/82590,Devil's Code,black,2003,2003-?,suicide|deception|blood|rituals,2005,False,Ap Cernunnus
https://www.metal-archives.com/bands/Devilcrusher/3540323674,Devilcrusher,death,1992,"1992-1995, 1995-2000 (as Berith), 2005-2007 (as Berith)",christianity|religiosity|war,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Devilish/20423,Devilish,black,2000,2000-present,nao_informado,2001,True,Unsigned/independent
https://www.metal-archives.com/bands/Diablerie/12751,Diablerie,black,1998,1998-?,nao_informado,2001,False,Unsigned/independent
https://www.metal-archives.com/bands/Diaboli_Imperium/3540363292,Diaboli Imperium,symphonic|black,2009,2009-present,nao_informado,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Diamond/61434,Diamond,melodic|heavy,1996,1996-?,nao_informado,2000,False,Unsigned/independent
https://www.metal-archives.com/bands/Diatribe/8845,Diatribe,black,2002,"2002-?, ?-? (as A-Set)",misanthropy,2002,False,Unsigned/independent
https://www.metal-archives.com/bands/Die_for_a_Reason/3540474969,Die for a Reason,heavy|groove,2017,2017-present,society|human|psyche|life|strength,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Dies_Irae/3540455184,Dies Irae,raw|black|death,1991,1991-?,nao_informado,1994,False,Unsigned/independent
https://www.metal-archives.com/bands/Dieseld%C3%B6rf/3540452961,Dieseldörf,black,2018,2018-present,war|vlad|tepes,2019,False,Primitivum Productions
https://www.metal-archives.com/bands/Difamator/22643,Difamator,black,1991,1991-1994,explicit|satanic|black|goat|worship|themes,1992,False,Erinnys Productions
https://www.metal-archives.com/bands/Dioxina/3540400962,Dioxina,thrash|crossover,2011,"2011-2016, 2018",nao_informado,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Dipnoi/4986,Dipnoi,thrash,1994,1994-?,nao_informado,1995,False,Moonza
https://www.metal-archives.com/bands/Disciples/3540374468,Disciples,thrash|death,2011,"2011-2018, 2018-present (as Deathmaker)",society|death|dreams|fantasy|killer|rock|'n'|roll|war|torture,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Discordia/120690,Discordia,death,2006,"2006-2010, 2010-2012",social|issues|brazilian|history|war,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Discurso_de_Pobre/3540458448,Discurso de Pobre,grindcore,2002,2002-present,nao_informado,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Disgrace/117725,Disgrace,death|grindcore,2008,2008-?,blasphemy|war|pain|gore,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Disgracer/3540368959,Disgracer,black|thrash,2012,2012-present,satan|anti-christianity,2012,False,Unsigned/independent
https://www.metal-archives.com/bands/Dismal_Gale/23552,Dismal Gale,black,1995,1995-2024,satan|evil,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Dispepsiaa/3540420575,Dispepsiaa,grindcore,2004,"2004-2007, 2007-2009",nao_informado,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Disrupting/3540432649,Disrupting,brutal|death,2014,2014-present,science|fiction|death|gore|genetic|mutation,2016,True,Coyote Records
https://www.metal-archives.com/bands/Distort/3540346363,Distort,thrash,2005,2005-2019,nao_informado,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Distorted_Duo/3540487214,Distorted Duo,heavy,2020,2020-present,nao_informado,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Disturbing_Shit_Minds/12858,Disturbing Shit Minds,thrash,1994,1994-?,nao_informado,1996,False,Unsigned/independent
https://www.metal-archives.com/bands/Dist%C3%BCrbia_Cladis/3540399150,Distürbia Cladis,blackened|speed|punk,2010,"2010-2017, 2017-present (as Regressor)",nihilism|political|anti-religion,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Divine_Uncertainty/3540353896,Divine Uncertainty,melodic|death,2010,2010-present,nao_informado,2012,False,Unsigned/independent
https://www.metal-archives.com/bands/Divine_Wings/3540426799,Divine Wings,power,2010,2010-present,mythologies,2016,False,Voice Music
https://www.metal-archives.com/bands/Dominion/21648,Dominion,black,2000,2000-?,war|hate|national|socialism,2000,True,Blitzkrieg-41
https://www.metal-archives.com/bands/Domus_Dei_Satanae/3540549660,Domus Dei Satanae,atmospheric|black,2023,"1995-2023 (as Spell Forest), 2023-present",satanism|evil|blasphemy|occultism|darkness,2024,True,Drakkar Productions - South American Division
https://www.metal-archives.com/bands/Dor/3540459070,Dor,blackened|punk|sludge,2017,2017-present,existence|emptiness,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Dr._Sin/19305,Dr. Sin,melodic|heavy|hard|rock,1992,"1992-2016, 2018-present",life|history,1993,True,Dynamo Records
https://www.metal-archives.com/bands/Drace_XII/3540420554,Drace XII,symphonic|power|progressive,2010,2010-2020,nao_informado,2016,True,MS Metal Records
https://www.metal-archives.com/bands/Dreadful/87726,Dreadful,thrash,1989,1989-?,nao_informado,1992,False,Unsigned/independent
https://www.metal-archives.com/bands/Dreamline/3540468221,Dreamline,doom|progressive,2012,2012-2017,anger|sadness|struggles,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Druidess/3540379455,Druidess,gothic|doom,2011,2011-present,nao_informado,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Dying_Embrace/82981,Dying Embrace,melodic|death|doom,2002,"2002-?, 2012-present",love|heartbreak|sadness,2006,True,Force Majeure Records
https://www.metal-archives.com/bands/Echoes_of_Madness/3540503498,Echoes of Madness,progressive|heavy,2020,2020-present,nao_informado,2021,True,Unsigned/independent
https://www.metal-archives.com/bands/Edelweiss/3540304474,Edelweiss,heavy,1991,1991,mysticism|sadness,1991,False,Unsigned/independent
https://www.metal-archives.com/bands/Eden_Seed/3540440169,Eden Seed,heavy|thrash,2015,2015-2021,darkness|death,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Edge_of_Paradise/3540308172,Edge of Paradise,progressive,2008,"2008-2013, 2013-2014 (as Innerfact)",humanity|feelings|life,2010,False,Unsigned/independent
https://www.metal-archives.com/bands/Edhen/3540322744,Edhen,black,2011,2011-present,anti-human,2011,False,Supreme Art Distro
https://www.metal-archives.com/bands/Edu_Falaschi/3540488497,Edu Falaschi,progressive|power,2015,2015-present,brazilian|and|latin|american|history,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Ego_Absence/3540463526,Ego Absence,power,2014,2014-present,life|perseverance|personal|struggles,2015,True,Unsigned/independent
https://www.metal-archives.com/bands/Eisensturm/3540541217,Eisensturm,black,2023,"2023, 2023-present",national|socialism,2024,True,Unsigned/independent
https://www.metal-archives.com/bands/El_Fuego/52999,El Fuego,death|grindcore,2004,"2004-?, ?-present (as Desalmado)",nao_informado,2005,True,Unsigned/independent
https://www.metal-archives.com/bands/El_Santo_Asesino/3540400595,El Santo Asesino,death|grindcore,2013,2013-present,violence|corruption|religious|fanaticism|politics|civil|wars,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Eldritch_Whispers/3540545393,Eldritch Whispers,atmospheric|black,2024,2024-present,agony|despair|fantasy,2024,False,Unsigned/independent
https://www.metal-archives.com/bands/Electric_Age/3540378738,Electric Age,hard|rock|heavy,2011,2011-present,nao_informado,2013,False,Wikimetal Music
https://www.metal-archives.com/bands/Elettra/3540310181,Elettra,thrash,1993,1993-?,life|madness|death|political|issues,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Elma/102573,Elma,progressive|sludge,2002,2002-present,instrumental,2004,True,Submarine Records
https://www.metal-archives.com/bands/Em_Ru%C3%ADnas/23642,Em Ruínas,speed,2002,2002-present,|headbangers|personal|feelings|freedom,2007,True,Mutilation Productions
https://www.metal-archives.com/bands/Endless_Carnage/69046,Endless Carnage,death|black,2002,2002-2021,blasphemy|anti-religion,2003,False,Unsigned/independent
https://www.metal-archives.com/bands/Endrah/93334,Endrah,death|hardcore,2003,"2001-2003 (as Ink), 2003-present",hate|social|criticism,2004,True,Dynamo Records
https://www.metal-archives.com/bands/Engrave/68307,Engrave,heavy|power,1995,1995-?,nao_informado,1998,True,Megahard Records
https://www.metal-archives.com/bands/Eniggma/3540290258,Eniggma,symphonic|power,2006,2006-?,society|feelings|legends,2007,False,Unsigned/independent
https://www.metal-archives.com/bands/Enigma_Ex_Machina/3540478545,Enigma Ex Machina,extreme|progressive,2019,2019-2024,mental|issues|astronomy,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Eris_Maestus/8036,Eris Maestus,black,1994,1994-?,human|transgressions,1994,False,Erinnys Productions
https://www.metal-archives.com/bands/Errana/3540315318,Errana,gothic,2002,2002-present,nao_informado,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Esgaroth/88331,Esgaroth,black,2004,"2004-2011, 2013-2015, 2015-present (as Esgaroth War), 2025-present (as Esgaroth War)",paganism|war|darkness,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Espera_XIII/3540375400,Espera XIII,melodic|black|death,2010,"2010-2020, 2020-present (as Asterean)",freedom|history|abstract|transdimensional,2011,True,Unsigned/independent
https://www.metal-archives.com/bands/Esp%C3%ADritos_da_Floresta/3540306627,Espíritos da Floresta,black,2010,2010-?,anti-christianity|misanthropy|hate|nature,2010,False,Unsigned/independent
https://www.metal-archives.com/bands/Estrada_para_o_Nada/3540389085,Estrada para o Nada,black,2012,2012-present,nihilism|death|decay|melancholy,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Eterna/3255,Eterna,heavy|power,1996,"1995-1996 (as Refúgio), 1996-present",christianity,1996,True,Die Hard Records
https://www.metal-archives.com/bands/Eufrattes/3540484841,Eufrattes,black,2020,"2020 (as Eufrates), 2020-present",christianity,2021,False,Unsigned/independent
https://www.metal-archives.com/bands/EvenDusk/3540446486,EvenDusk,symphonic,2016,2016-present,nao_informado,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Evernoise/3540479663,Evernoise,melodic|death|core,2019,2019-present,society|politics|religion|personality,2020,False,Unsigned/independent
https://www.metal-archives.com/bands/Eversor/3540455183,Eversor,death|thrash,1992,1992-?,nao_informado,1992,False,Unsigned/independent
https://www.metal-archives.com/bands/Evil/9623,Evil,black,1994,"1994-2019, 2024-2025",paganism|war|evil|darkness|national|socialism,1995,True,Hammer of Damnation
https://www.metal-archives.com/bands/Evil_Mayhem/13069,Evil Mayhem,thrash|black,2000,2000-2012,satanism|war,2002,True,Unsigned/independent
https://www.metal-archives.com/bands/Evil_Sense/101043,Evil Sense,thrash,2000,2000-present,nao_informado,2002,True,Unsigned/independent
https://www.metal-archives.com/bands/Evokers/13368,Evokers,brutal|death,1997,"? (as Arkangel), 1997-?",gore,2001,False,Unsigned/independent
https://www.metal-archives.com/bands/Evora/9726,Evora,progressive,1994,"1994-1997, 1998-2001",christianity,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Ex-hortation/84066,Ex-hortation,death|doom|gothic,1997,1997-?,christianity,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Excambau/3540272061,Excambau,thrash,1999,1999-present,nao_informado,1999,True,Unsigned/independent
https://www.metal-archives.com/bands/Execra%C3%A7%C3%A3o/3540523351,Execração,black|death|thrash,2023,2023-present,anti-religion|human|mind|destiny|philosophy,2023,True,Unsigned/independent
https://www.metal-archives.com/bands/Exhort/14174,Exhort,heavy|power,1986,1986-?,society|urban|violence|oppression|prejudice,1987,True,Frontline Rock
https://www.metal-archives.com/bands/Exiled/3540277204,Exiled,thrash,1986,"1985-1986 (as Scythe Murderer), 1986-?",violence|drugs|war,1988,False,Unsigned/independent
https://www.metal-archives.com/bands/Exon/9728,Exon,thrash,1988,1988-?,life|war,1990,False,Dynamo Records
https://www.metal-archives.com/bands/Exterminatorium/3540276228,Exterminatorium,brutal|death,2008,2008-present,war|chaos|anti-religious,2009,False,Unsigned/independent
https://www.metal-archives.com/bands/Exumados/3540404169,Exumados,death|thrash,2007,2007-present,nao_informado,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Exuma%C3%A7%C3%A3o_de_Anneliese/3540472668,Exumação de Anneliese,raw|black,2020,2020-present,nao_informado,2020,False,Depressive Illusions Records
https://www.metal-archives.com/bands/Exxxekkkutttor/7521,Exxxekkkutttor,death|thrash,2001,2001-?,terror|war|death|damnation|despair|alcohol,2002,False,Unsigned/independent
https://www.metal-archives.com/bands/Eyes_of_Beholder/3540385535,Eyes of Beholder,heavy,2006,2006-present,nao_informado,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Eyes_of_Gaia/3540395642,Eyes of Gaia,heavy,2008,"2008-2014 (as Eyes of Gaya), 2014-present",nao_informado,2009,True,Unsigned/independent
https://www.metal-archives.com/bands/Faces_of_Madness/15024,Faces of Madness,heavy,1996,1996-2009,horror|unnatural,1997,True,DEAD Famous
https://www.metal-archives.com/bands/FairOff/102227,FairOff,melodic|heavy,2004,2004-?,nao_informado,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Fanttasma/3540361164,Fanttasma,post-black|doom|atmospheric|rock,2012,2012-present,nao_informado,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Fatal/3540391494,Fatal,thrash|crossover,2012,2012-2016,fiction|apocalypse|violence|exorcisms,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Fates_Prophecy/2011,Fates Prophecy,heavy,1991,"1991-2019, 2020",cold|life|war|sorrow,1993,True,Arthorium Records
https://www.metal-archives.com/bands/Fecifectum/20778,Fecifectum,black,1999,1999-present,satanism|suffering|anti-christianity,2002,True,Deranged for Leftovers Productions
https://www.metal-archives.com/bands/Fernando_Neri%27s_Aeon_Fracture/3540565549,Fernando Neri's Aeon Fracture,progressive|power,2024,2024-present,cosmos|universe|personal|issues,2024,True,Unsigned/independent
https://www.metal-archives.com/bands/Fides_Punica/3540456079,Fides Punica,black,1995,1995-?,nao_informado,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Final_Disaster/3540411562,Final Disaster,melodic|death|groove,2013,2013-present,horror|blood|terror|fear|urban|legends,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Final_Scream/3540340809,Final Scream,heavy|thrash,2008,2008-?,nao_informado,2011,False,Unsigned/independent
https://www.metal-archives.com/bands/Fire_Strike/3540329631,Fire Strike,heavy,2005,"2002-2005 (as Hole of Hell), 2005 (as Crimson Fire), 2005-2020",history|heavy|fantasy,2008,True,Non Nobis Productions
https://www.metal-archives.com/bands/Firebox/4885,Firebox,heavy,1987,1987-?,nao_informado,1990,True,Unsigned/independent
https://www.metal-archives.com/bands/Forbidden_Ideas.../64792,Forbidden Ideas...,death|black,2003,"2003-2016, 2018-present",suicide|depression|nihilism,2005,True,Unsigned/independent
https://www.metal-archives.com/bands/Forgiveness/3540485199,Forgiveness,thrash,2020,2020-present,christianity,2021,True,Unsigned/independent
https://www.metal-archives.com/bands/Fossilization/3540483963,Fossilization,death|doom,2020,2020-present,horror|death|suffering,2021,True,Everlasting Spew Records
https://www.metal-archives.com/bands/Fratura/3540479474,Fratura,black,2019,2019-present,satanism|evil|occultism|nihilism,2020,True,Digital Yourself
https://www.metal-archives.com/bands/Freakeys/78693,Freakeys,progressive|rock,2006,2006-?,instrumental,2006,True,Voice Music
https://www.metal-archives.com/bands/Freaky_Jelly/3540433462,Freaky Jelly,progressive,2013,2013-present,nao_informado,2017,True,Rockshots Records
https://www.metal-archives.com/bands/Frostkommand/3540446294,Frostkommand,black,2018,2018-2019,paganism|anti-christianity|battles|war,2018,True,Unsigned/independent
https://www.metal-archives.com/bands/Furia_Inc./3540354520,Furia Inc.,groove,2009,2009-present,human|self-destruction|fate,2010,True,Unsigned/independent
https://www.metal-archives.com/bands/Furia_V8/3540419525,Furia V8,thrash,2004,2004-?,nao_informado,2010,True,Unsigned/independent
https://www.metal-archives.com/bands/Furor_Volturno/3540357939,Furor Volturno,black|rac,2012,2012-present,war|hatred|national|socialism,2012,True,Hammer of Damnation
https://www.metal-archives.com/bands/F%C3%BAnebre/19436,Fúnebre,black,1999,1999-?,satanism|necromancy,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Gangrena_Febrosa/70827,Gangrena Febrosa,brutal|death,2004,2004-present,death|gore|mutilation,2004,True,Cadaver Productions
https://www.metal-archives.com/bands/Garcia_%26_Garcia/104044,Garcia & Garcia,melodic|speed|power,1990,1990-?,love|sex,1991,True,Unsigned/independent
https://www.metal-archives.com/bands/Genoc%C3%ADdio/5292,Genocídio,death,1986,1986-present,death|war|darkness|occult,1987,True,Urubuz Records
https://www.metal-archives.com/bands/Ghaia/9731,Ghaia,melodic|progressive,1997,1997-?,nao_informado,sem_lancamento,False,Unsigned/independent
https://www.metal-archives.com/bands/Goat_Kommander/3540487029,Goat Kommander,death|black,2019,"1998-1999 (as Diabolical Mind), 2012-2014 (as Diabolical Mind), 2019-2024",satanism|blasphemy|negativity|alcohol,2021,True,Unsigned/independent
https://www.metal-archives.com/bands/Goatmantra/3540368624,Goatmantra,sludge|stoner,2010,2010-present,nao_informado,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/God_Agony/3540296688,God Agony,black,2007,2007-present,anti-christianity,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/God%27s_Equation/3540405900,God's Equation,progressive,2009,"2009-2010 (as Continuum), 2010-2011",christianity,2010,False,Unsigned/independent
https://www.metal-archives.com/bands/Godhelmet/3540407125,Godhelmet,thrash,2012,2012-present,nao_informado,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Gomorraa/3540404216,Gomorraa,black|thrash,2014,"2014 (as Eterno Carnal), 2014-present",bdsm|anti-christianity|occultism|depression|suicide|history|social|criticism|iconoclasm|pessimism.,2015,True,Unsigned/independent
https://www.metal-archives.com/bands/Gorfo/3540413495,Gorfo,thrash|groove,2013,2013-present,nao_informado,2015,False,Unsigned/independent
https://www.metal-archives.com/bands/Gorysaint/24059,Gorysaint,death|black,2003,2003-present,anti-christianity|death|satan,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Granatus/3540394527,Granatus,raw|black,2005,"2005-2017, 2018-?",national|socialism|satanism|war|antisemitism|hatred,2006,True,Cvlminis
https://www.metal-archives.com/bands/Graved%C3%A4ncer/3540480900,Gravedäncer,black|speed,2020,2020-present,horror|witchcraft|heavy,2021,True,Helldprod Records
https://www.metal-archives.com/bands/Grunks/3540260327,Grunks,black,1989,"1989-1994, 1998-1999, 1999-2000 (as Gruunks), 2000-present (as Arum)",nao_informado,1991,False,Unsigned/independent
https://www.metal-archives.com/bands/Guardians_of_Hell/79704,Guardians of Hell,black|death,2000,2000-?,nao_informado,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Guehenom/23692,Guehenom,epic|death|doom,1992,"1992-1998, 2013",epic|themes,1993,False,Erinnys Productions
https://www.metal-archives.com/bands/Guerreiros_Headbangers/3540401662,Guerreiros Headbangers,black|thrash,2012,2012-present,satan|sex|lust|,2015,True,Unsigned/independent
https://www.metal-archives.com/bands/Guerrilha/81260,Guerrilha,thrash|speed,2005,2005-?,war|religion|legends,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/G%C3%BCdenl%C3%A4wd/52794,Güdenläwd,heavy|stoner,2003,2003-?,personal|themes|freedom|life,2004,True,Old Skull Records
https://www.metal-archives.com/bands/Hadamma/29306,Hadamma,melodic|power,1994,1994-?,nao_informado,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Halfdream/3540370304,Halfdream,progressive|post-,2012,2012-present,instrumental,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Hall_of_Gods/3540543602,Hall of Gods,neoclassical|heavy,nao_informado,nao_informado,nao_informado,2023,True,Abigail Records
https://www.metal-archives.com/bands/Haloperidol/3540388300,Haloperidol,death,2012,2012-?,nao_informado,2013,False,Unsigned/independent
https://www.metal-archives.com/bands/Hamsses/3540280816,Hamsses,thrash,1986,1986-?,nao_informado,1987,False,Unsigned/independent
https://www.metal-archives.com/bands/Hanger/9272,Hanger,thrash,1999,1999-?,politics|actualities|life,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Han%C3%B8i_and_the_Underground_Opera/3540525758,Hanøi and the Underground Opera,heavy|power,2023,2023-present,nao_informado,2023,False,Unsigned/independent
https://www.metal-archives.com/bands/Hardgainer/3540455687,Hardgainer,melodic|death,2008,2008-present,social|criticism|politics|system,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Harkanun/52820,Harkanun,heavy|thrash,2001,"2000-2001 (as Demons and Angels), 2001-present",nao_informado,2001,False,Unsigned/independent
https://www.metal-archives.com/bands/Harpago/3540355691,Harpago,heavy|speed,2008,2008-present,anti-religion|personal|feelings|rebellion|history|,2012,True,Anti-Herói Records
https://www.metal-archives.com/bands/Harppia/4884,Harppia,heavy,1983,"1982-1983 (as Via Láctea), 1983-1991, 1995-1999, 2007-present",witchcraft|social|issues|fantasy,1985,True,ONErpm
https://www.metal-archives.com/bands/Hatematter/3540269719,Hatematter,melodic|groove,2007,2007-present,nao_informado,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Hausti%C3%B0/3540439904,Haustið,post-black,2018,"2018-2020, 2020 (as Sunfall), 2020-present (as Gateways)",abuse|oppression|out-of-body|experiences,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Havilla/114215,Havilla,melodic|power,1999,1999-2006,nao_informado,2001,True,Unsigned/independent
https://www.metal-archives.com/bands/Hazy/3540374425,Hazy,death|groove,2012,2012-present,nao_informado,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Heaven/3540454414,Heaven,symphonic,2017,2017-present,christianity,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Heaviest/3540401031,Heaviest,heavy,2014,2014-present,nao_informado,2015,True,Shinigami Records
https://www.metal-archives.com/bands/Hefestos/4644,Hefestos,heavy,1988,1988-?,nuclear|destruction,1989,False,Unsigned/independent
https://www.metal-archives.com/bands/Helgardh/3540296626,Helgardh,heavy,2008,"2008-2009 (as Hellgard), 2009-2010",nao_informado,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Hell_Thunder/3540321599,Hell Thunder,black,2003,2003-?,satanism|anti-christianity|pagan,2003,False,Unsigned/independent
https://www.metal-archives.com/bands/HellArise/3540327359,HellArise,thrash|death,2009,2009-2020,social|problems|everyday|life|injustice,2010,False,Unsigned/independent
https://www.metal-archives.com/bands/Helldache/3540490541,Helldache,death,1999,"1999-2003, 2006-present",nao_informado,2020,False,Unsigned/independent
https://www.metal-archives.com/bands/Hellflight/3540424735,Hellflight,heavy|thrash,2014,2014-2020,nao_informado,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Hellishthrone/21802,Hellishthrone,black,2002,2002-2021,war|satanism,2004,True,Paranoid Records
https://www.metal-archives.com/bands/Hellkrusher/3540291534,Hellkrusher,thrash,1989,1989-?,reality|social|issues,1990,False,Trasher
https://www.metal-archives.com/bands/HellLight/58311,HellLight,funeral|doom|death,1996,1996-present,sorrow|loneliness|death|paganism,1998,True,Meuse Music Records
https://www.metal-archives.com/bands/Hellsakura/3540348411,Hellsakura,heavy,2007,2007-2017,life|problems,2008,True,Unsigned/independent
https://www.metal-archives.com/bands/Henceforth/7255,Henceforth,progressive|heavy,1993,1993-?,nao_informado,1996,True,Voice Music
https://www.metal-archives.com/bands/Heritage/3540428480,Heritage,thrash,2016,2016-2020,nao_informado,2017,True,Kill Again Records
https://www.metal-archives.com/bands/Hevilan/84713,Hevilan,heavy,2005,2005-present,religion|pagan,2006,True,Brutal Records
https://www.metal-archives.com/bands/Hevorah/3540538782,Hevorah,symphonic|power,2005,2005-?,nao_informado,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Heydrich/3540266215,Heydrich,black,2001,2001-2002,national|socialism|war|satanism,2001,False,Unsigned/independent
https://www.metal-archives.com/bands/High_Moonlight/3540458780,High Moonlight,heavy,2000,2000-present,nao_informado,2019,True,Unsigned/independent
https://www.metal-archives.com/bands/Hills_and_Black_Woods/3540255440,Hills and Black Woods,doom|gothic,1996,1996-?,nao_informado,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Hole_of_Hell/40154,Hole of Hell,heavy,2002,"2002-2005, 2005 (as Crimson Fire), 2005-? (as Fire Strike)",nao_informado,2005,False,Unsigned/independent
https://www.metal-archives.com/bands/Hollow_Head/3540404511,Hollow Head,thrash,2012,2012-2018,nao_informado,2015,True,Unsigned/independent
https://www.metal-archives.com/bands/Hollowmind/125763,Hollowmind,progressive,1993,"1993-1995, 2002-present",introspection|spirituality|society,2007,True,Unsigned/independent
https://www.metal-archives.com/bands/Holocausto/3540311663,Holocausto,heavy,1984,1984-?,|war|violence|death,1986,False,Unsigned/independent
https://www.metal-archives.com/bands/Holy_Cross/116186,Holy Cross,heavy|gothic|epic|neoclassical,2001,"2001-?, 2011-present",christianity|middle|ages|fantasy|romanticism,2002,True,Unsigned/independent
https://www.metal-archives.com/bands/Holy_Sagga/13006,Holy Sagga,power,1994,"1994-2002 (as Sagga), 2002-2006, 2008",inner|growth|freedom|personal|issues,1999,True,Louder Music
https://www.metal-archives.com/bands/Homunculus/59601,Homunculus,thrash|hardcore,1997,1997-?,politics|social|issues|violence,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Hoperath/105942,Hoperath,thrash,1994,1994-1999,nao_informado,1995,True,Unsigned/independent
https://www.metal-archives.com/bands/Horned_God/7254,Horned God,death,2000,"1998-2000 (as Sacrifice), 2000-2008",anti-religion,2001,True,Listenable Records
https://www.metal-archives.com/bands/Horns_of_Venus/3540303476,Horns of Venus,core|death,2009,2009-?,nao_informado,2009,True,Doberman Records
https://www.metal-archives.com/bands/Horny_for_Blood/3540380777,Horny for Blood,crossover|thrash,2012,"2012-2015, 2016",humour|evil|hardcore|moshing,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Horrormind/122325,Horrormind,black|death|grindcore,2003,2003-present,blasphemy|anti-religion|pessimism|bad|character,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/HowSelf/3540474055,HowSelf,heavy,2017,2017-present,nao_informado,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Hudson_Cadorini/128901,Hudson Cadorini,heavy|hard|rock,2007,2007-present,life,2008,True,Dynamo Records
